id,region,town,city,price,price_per_meter,area,room_count,oldness,floor_count,has_parking,has_storeroom,has_elevator,has_loan,lat,lon,updated_at
c0mUItEEq0o=,7,apadana,tehran,10500,95,110,3,20,1,True,True,True,False,35.735145,51.435465,2023-12-02T15:49:33.048721+03:30
MxEDyQWJZkk=,8,south-majidiyeh,tehran,6200,66,93,2,27,3,True,True,False,False,35.732657,51.470572,2023-12-02T15:49:33.086505+03:30
COSXRz7PJ~s=,8,kerman,tehran,5000,64,78,2,19,4,False,True,True,False,35.737038,51.477256,2023-12-02T15:49:33.676901+03:30
QYdkq5~A~S8=,8,kerman,tehran,3950,79,50,1,15,4,False,True,True,False,35.732405,51.473479,2023-12-02T15:49:34.145934+03:30
g2GDnuxbv7E=,8,kerman,tehran,4800,80,60,1,16,4,True,False,True,False,35.734843,51.480882,2023-12-02T15:49:34.202305+03:30
mV4tdyX6jRw=,8,kerman,tehran,11500,95,121,2,8,3,True,True,True,False,35.737038,51.477256,2023-12-02T15:49:34.914555+03:30
7ZbOUPvcKcY=,8,kerman,tehran,4500,71,63,1,7,1,True,True,True,False,35.737038,51.477256,2023-12-02T15:49:34.961110+03:30
sfgPgU0uug0=,8,kerman,tehran,5100,82,62,1,9,3,True,True,True,True,35.730698,51.47567,2023-12-02T15:49:35.129185+03:30
xjYFT7FWGQk=,7,shariati-police,tehran,6400,95,67,1,4,4,True,True,True,False,35.721312,51.458525,2023-12-02T15:49:35.162275+03:30
2wdcVIOOhZM=,8,kerman,tehran,5250,67,78,2,19,4,False,True,True,False,35.737038,51.477256,2023-12-02T15:49:35.535370+03:30
7ohkXQlQyKE=,7,shariati-police,tehran,4200,70,60,1,30,3,False,True,False,False,35.721148,51.448532,2023-12-02T15:49:35.641440+03:30
qrHAVOKHupM=,7,shariati-police,tehran,9300,74,125,3,25,3,True,True,False,False,35.723843,51.41808,2023-12-02T15:49:36.295257+03:30
joNVQBWIdnU=,7,abbas-abad-andisheh,tehran,9200,87,105,2,27,2,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:36.719414+03:30
6yeoSIt2XVc=,7,abbas-abad-andisheh,tehran,6700,81,82,2,25,2,True,True,False,False,35.733843,51.440442,2023-12-02T15:49:36.794711+03:30
cooyXZKM0SA=,7,dabestan,tehran,8200,80,102,2,21,1,False,True,False,False,35.738382,51.456642,2023-12-02T15:49:36.871420+03:30
zPyWoqqd6z8=,7,shariati-police,tehran,6000,93,64,2,15,2,True,True,True,False,35.720591,51.442685,2023-12-02T15:49:36.941683+03:30
JfUZZ2lHRCE=,7,shariati-police,tehran,6400,80,80,2,5,2,True,True,True,False,35.720591,51.442685,2023-12-02T15:49:37.221445+03:30
IJHrbqRWLMA=,7,shariati-police,tehran,6500,87,74,2,22,2,True,True,False,False,35.732961,51.445366,2023-12-02T15:49:37.257005+03:30
ntHLVXxsH8Y=,7,shariati-police,tehran,5800,90,64,2,16,2,True,True,False,False,35.720591,51.442685,2023-12-02T15:49:38.595300+03:30
dTHxSJWiE_Y=,7,abbas-abad-andisheh,tehran,10350,86,120,3,27,5,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:38.646743+03:30
tkNK~4gf2CY=,7,shariati-police,tehran,4500,75,60,2,10,3,False,False,True,False,35.732961,51.445366,2023-12-02T15:49:39.716119+03:30
u95v4WdT4Tk=,7,abbas-abad-andisheh,tehran,16500,110,149,3,6,5,True,True,True,False,35.733843,51.440442,2023-12-02T15:49:40.100005+03:30
b76wusHWcWc=,7,shariati-police,tehran,5800,90,64,2,16,2,True,True,False,False,35.720591,51.442685,2023-12-02T15:49:40.168005+03:30
Hp4V615JCcQ=,7,abbas-abad-andisheh,tehran,10360,140,74,2,12,2,True,True,True,False,35.729943,51.432924,2023-12-02T15:49:40.262536+03:30
x_O~qa1qpt4=,8,south-narmak,tehran,4200,72,58,1,19,4,True,True,True,False,35.719549,51.494379,2023-12-02T15:49:40.608202+03:30
MWMaG7VihkQ=,7,abbas-abad-andisheh,tehran,8200,78,105,2,28,3,True,True,False,False,35.729281,51.434809,2023-12-02T15:49:40.567149+03:30
tGugtHm~D6Q=,7,abbas-abad-andisheh,tehran,9800,80,122,4,30,4,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:40.503058+03:30
FovujDQlBno=,8,south-narmak,tehran,23300,122,190,3,8,2,True,True,True,True,35.750771,51.512962,2023-12-02T15:49:40.649216+03:30
fG0si5DAyTE=,7,abbas-abad-andisheh,tehran,11000,104,105,2,15,4,True,True,True,False,35.733843,51.440442,2023-12-02T15:49:41.409229+03:30
K56ds14rU0w=,7,abbas-abad-andisheh,tehran,10000,100,100,2,30,2,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:41.371188+03:30
CMiLM5ci9vg=,7,abbas-abad-andisheh,tehran,12500,116,107,3,18,2,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:41.448242+03:30
x_U19jKsOTc=,7,abbas-abad-andisheh,tehran,12000,117,102,2,2,1,False,True,True,False,35.729281,51.434809,2023-12-02T15:49:41.490241+03:30
5PCw8utYpPs=,7,abbas-abad-andisheh,tehran,7300,66,110,2,30,2,False,False,False,False,35.729281,51.434809,2023-12-02T15:49:41.564350+03:30
0BrmWYfultY=,7,abbas-abad-andisheh,tehran,8500,86,98,2,30,3,True,True,True,False,35.733843,51.440442,2023-12-02T15:49:41.850616+03:30
KYaBYIOiWb0=,7,abbas-abad-andisheh,tehran,7800,104,75,2,4,2,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:42.288654+03:30
Fjgc_Lb9RQA=,7,abbas-abad-andisheh,tehran,5000,89,56,2,23,1,True,True,True,False,35.733843,51.440442,2023-12-02T15:49:42.326652+03:30
Y3FhikM1C28=,7,abbas-abad-andisheh,tehran,7500,107,70,2,21,4,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:42.368652+03:30
7bSElXqxx5g=,7,abbas-abad-andisheh,tehran,16490,122,135,3,18,7,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:42.670257+03:30
W3~N10kRg6k=,7,abbas-abad-andisheh,tehran,7100,114,62,1,15,2,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:42.817064+03:30
dD_rlnr4Ad0=,7,abbas-abad-andisheh,tehran,8600,104,82,2,10,5,True,True,True,False,35.729281,51.434809,2023-12-02T15:49:43.362003+03:30
SXNuIwW4FrM=,7,abbas-abad-andisheh,tehran,8950,89,100,2,28,3,False,True,False,False,35.729281,51.434809,2023-12-02T15:49:43.356003+03:30
mukjtfbaQ~o=,8,south-narmak,tehran,6700,85,78,2,7,1,True,False,True,False,35.735602,51.487837,2023-12-02T15:49:44.343158+03:30
7n4FvUvhzbg=,8,south-narmak,tehran,18000,109,165,3,17,2,True,True,True,False,35.750771,51.512962,2023-12-02T15:49:44.862493+03:30
oIYdiulspLI=,8,south-narmak,tehran,4650,80,58,1,22,4,True,True,True,False,35.716483,51.491117,2023-12-02T15:49:44.897531+03:30
4sCZMPRbFSg=,8,south-narmak,tehran,5700,76,75,2,26,3,False,True,False,False,35.73372,51.485742,2023-12-02T15:49:45.030886+03:30
IEiJ1ESflpo=,8,south-narmak,tehran,4400,75,58,1,22,4,True,True,True,False,35.750771,51.512962,2023-12-02T15:49:44.960841+03:30
_5Ajao0sP98=,8,south-narmak,tehran,7000,81,86,2,16,2,True,True,True,False,35.713939,51.498718,2023-12-02T15:49:45.187511+03:30
mWS2tkWDDYQ=,8,south-narmak,tehran,4400,75,58,1,22,4,True,True,True,False,35.750761,51.507981,2023-12-02T15:49:45.192525+03:30
l3rmT6YAQsQ=,8,west-golbarg,tehran,70000,122,570,9,8,3,True,True,True,False,35.732335,51.581368,2023-12-02T15:49:45.270513+03:30
uP4tPFFmcpM=,8,west-golbarg,tehran,4800,100,48,1,16,5,True,True,True,False,35.73351,51.472439,2023-12-02T15:49:45.323513+03:30
DLpOZHYvn48=,8,south-narmak,tehran,12000,93,128,3,2,1,True,True,True,False,35.71657,51.491071,2023-12-02T15:49:45.469525+03:30
Y8lFxWCJwAI=,8,south-narmak,tehran,7500,107,70,1,6,1,False,False,True,False,35.71657,51.491071,2023-12-02T15:49:45.492524+03:30
SzVH4wHRo0A=,8,west-golbarg,tehran,11300,88,127,2,2,5,True,True,True,False,35.73286,51.469339,2023-12-02T15:49:45.536564+03:30
V1N7rLbgAC4=,8,south-narmak,tehran,6800,85,80,2,13,2,True,True,True,False,35.72042,51.480026,2023-12-02T15:49:45.572566+03:30
xrQBiK0Zl_E=,8,south-narmak,tehran,9400,101,93,2,2,5,True,True,True,False,35.750771,51.512962,2023-12-02T15:49:45.613601+03:30
ekA2aweV3Cc=,8,south-narmak,tehran,3400,68,50,1,20,1,False,False,False,False,35.717854,51.493424,2023-12-02T15:49:45.657659+03:30
acwyGCZvi9g=,8,west-golbarg,tehran,3450,66,52,1,8,2,True,False,True,False,35.73351,51.472439,2023-12-02T15:49:46.220628+03:30
Rjo8ewFKqGg=,8,south-narmak,tehran,6500,87,74,2,20,4,False,False,False,False,35.71657,51.491071,2023-12-02T15:49:46.989439+03:30
83XqPo4CObs=,8,south-narmak,tehran,7400,100,74,2,7,4,True,True,True,False,35.71657,51.491071,2023-12-02T15:49:47.313690+03:30
NgqIFElDu7E=,8,west-golbarg,tehran,6200,70,88,2,3,3,True,True,True,False,35.721731,51.462242,2023-12-02T15:49:47.739802+03:30
yD6tqWIqNAY=,8,south-narmak,tehran,6660,90,74,2,6,4,True,True,True,False,35.71657,51.491071,2023-12-02T15:49:47.935511+03:30
TDVA2dWlMz0=,8,madaen,tehran,9000,87,103,3,50,1,False,False,False,False,35.750771,51.512962,2023-12-02T15:49:48.125513+03:30
zXM6p39vWog=,8,taslihat,tehran,3300,64,51,1,9,1,False,True,False,False,35.715925,51.473399,2023-12-02T15:49:48.167511+03:30
xnPoqoLpNEo=,8,madaen,tehran,11000,93,118,2,20,1,True,True,True,False,35.732524,51.495955,2023-12-02T15:49:48.328869+03:30
ae7lCBVHIFk=,8,taslihat,tehran,2670,53,50,1,14,4,True,True,False,False,35.718534,51.467058,2023-12-02T15:49:48.399912+03:30
thd~YLSh_oI=,8,taslihat,tehran,3050,51,59,1,18,4,False,True,False,False,35.71901,51.473947,2023-12-02T15:49:48.396869+03:30
PO2vDOiPpko=,8,madaen,tehran,11000,93,118,2,20,1,True,True,True,False,35.750771,51.512962,2023-12-02T15:49:48.472898+03:30
E4na6GCgDw0=,8,madaen,tehran,5500,100,55,1,17,4,True,True,True,False,35.727109,51.497684,2023-12-02T15:49:48.735911+03:30
~Jfl0R583gk=,8,taslihat,tehran,3130,62,50,1,9,1,False,True,False,False,35.71596,51.473458,2023-12-02T15:49:48.780912+03:30
8m3mrfCO330=,7,suleiman-khater,tehran,15000,114,131,3,37,1,False,False,False,False,35.72206,51.431409,2023-12-02T15:49:48.845012+03:30
RsYkkET62Dk=,9,south-mehrabad,tehran,2900,52,55,2,11,4,False,True,True,False,35.675117,51.342419,2023-12-02T15:49:48.858050+03:30
cZVvUEgS9q8=,7,suleiman-khater,tehran,8100,81,100,2,35,1,False,False,False,False,35.72206,51.431409,2023-12-02T15:49:49.332491+03:30
lZfA4PXo~So=,9,south-mehrabad,tehran,3200,43,73,2,18,4,False,False,False,False,35.663754,51.326432,2023-12-02T15:49:50.070012+03:30
PV4BwFIRF4Q=,7,suleiman-khater,tehran,7000,58,120,2,40,4,False,True,False,False,35.72029,51.433795,2023-12-02T15:49:50.326743+03:30
rtZ4YuVp8gQ=,7,suleiman-khater,tehran,4080,80,51,1,25,1,False,True,False,False,35.72206,51.431409,2023-12-02T15:49:50.804995+03:30
xbWaWKOjbcA=,7,suleiman-khater,tehran,13500,98,137,3,10,1,True,True,True,False,35.72206,51.431409,2023-12-02T15:49:51.013133+03:30
l4unXUA_m5A=,7,suleiman-khater,tehran,14410,110,131,3,35,1,False,False,False,False,35.72206,51.431409,2023-12-02T15:49:51.682302+03:30
VBTeWJ_wj8Q=,9,south-mehrabad,tehran,3450,57,60,1,8,4,True,False,True,False,35.67533,51.333909,2023-12-02T15:49:51.719293+03:30
s7yKg6IMrG4=,9,south-mehrabad,tehran,3150,56,56,1,16,2,True,True,True,False,35.672934,51.326483,2023-12-02T15:49:51.790843+03:30
HrY7DDLWwsE=,7,suleiman-khater,tehran,8000,77,103,2,40,1,False,False,False,False,35.72206,51.431409,2023-12-02T15:49:51.797845+03:30
4P4QnqDIbf8=,9,south-mehrabad,tehran,2695,59,45,1,3,1,True,False,True,False,35.671463,51.339541,2023-12-02T15:49:52.636079+03:30
h7v5rAvx7eo=,9,south-mehrabad,tehran,3120,43,72,2,15,3,False,True,False,False,35.675195,51.333825,2023-12-02T15:49:52.675070+03:30
PAH_Q2xLYSA=,9,beryanak,tehran,3490,49,70,2,15,2,True,True,True,True,35.676716,51.377743,2023-12-02T15:49:52.821494+03:30
uUkuULy_WRQ=,9,beryanak,tehran,3000,65,46,1,8,3,False,False,True,True,35.676716,51.377743,2023-12-02T15:49:53.443975+03:30
ouS5ss1c0wI=,9,south-mehrabad,tehran,3450,57,60,1,8,4,True,False,True,False,35.670842,51.339841,2023-12-02T15:49:53.750368+03:30
Brnl8IF10ug=,9,beryanak,tehran,2900,58,50,1,11,3,True,True,True,False,35.673171,51.368683,2023-12-02T15:49:54.196144+03:30
TUwyjFBq_E0=,9,south-mehrabad,tehran,2400,45,53,1,12,2,False,True,False,False,35.67533,51.333909,2023-12-02T15:49:54.414408+03:30
JyT~fWCtAvM=,9,south-mehrabad,tehran,5600,60,93,2,10,1,True,True,True,False,35.67533,51.333909,2023-12-02T15:49:54.454631+03:30
D7LaD9B4CWc=,9,beryanak,tehran,5200,54,96,2,16,1,True,True,False,False,35.676716,51.377743,2023-12-02T15:49:55.224354+03:30
xiq48naeDYk=,8,zarkesh,tehran,3000,65,46,1,11,4,True,True,False,False,35.712441,51.479745,2023-12-02T15:49:57.357298+03:30
tRVOvPjpCQE=,9,south-mehrabad,tehran,4680,52,90,2,12,3,True,False,True,False,35.67533,51.333909,2023-12-02T15:49:58.125659+03:30
hZuSO2XUIMY=,9,beryanak,tehran,3870,61,63,1,11,4,True,True,True,False,35.676716,51.377743,2023-12-02T15:49:58.165653+03:30
q8k10ffJ6Qg=,9,jeyhoon,tehran,5700,75,76,2,2,2,True,True,True,False,35.689556,51.364041,2023-12-02T15:49:58.559266+03:30
jX5kKVk99ho=,9,beryanak,tehran,4600,57,80,2,12,4,True,False,True,False,35.674647,51.375178,2023-12-02T15:49:58.755159+03:30
yG~1WfztCN4=,9,south-mehrabad,tehran,7500,55,135,3,12,3,True,True,True,False,35.67533,51.333909,2023-12-02T15:49:59.086759+03:30
rTcWTlcheug=,9,south-mehrabad,tehran,7550,57,132,3,12,3,True,True,True,False,35.675261,51.336751,2023-12-02T15:49:59.125759+03:30
lhI72EsUJW8=,9,jeyhoon,tehran,2580,50,51,1,12,1,False,False,True,False,35.672552,51.367108,2023-12-02T15:49:59.773492+03:30
kISTYVjrPCg=,9,jeyhoon,tehran,3250,44,73,2,13,4,True,True,False,False,35.688862,51.364091,2023-12-02T15:50:00.613553+03:30
PrWw3jxZqeI=,9,jeyhoon,tehran,3800,63,60,1,20,1,True,True,False,False,35.689556,51.364041,2023-12-02T15:50:00.994186+03:30
1a9NTk0lBZ0=,9,jeyhoon,tehran,3400,80,42,1,11,2,True,False,True,False,35.691087,51.362625,2023-12-02T15:50:01.130520+03:30
yc668Oils9Q=,9,beryanak,tehran,2500,48,52,2,12,4,False,False,False,False,35.705927,51.35391,2023-12-02T15:50:01.194716+03:30
91~ohNRIrxc=,9,jeyhoon,tehran,3190,52,61,1,5,3,False,True,True,False,35.677537,51.370472,2023-12-02T15:50:01.296848+03:30
JALNQCV0mMk=,9,jeyhoon,tehran,3750,57,65,2,15,2,False,True,False,False,35.694467,51.364136,2023-12-02T15:50:01.337848+03:30
9EVGnhTYCtE=,9,jeyhoon,tehran,4100,63,65,2,15,2,False,True,False,False,35.694483,51.364219,2023-12-02T15:50:01.558848+03:30
EyhqdaZ6ld4=,9,jeyhoon,tehran,3400,80,42,1,11,2,True,True,True,False,35.691094,51.362613,2023-12-02T15:50:01.756578+03:30
yDk6pRR8dQY=,9,beryanak,tehran,2570,49,52,1,9,4,False,True,True,False,35.671066,51.364027,2023-12-02T15:50:01.818578+03:30
G8c5NY_4wUY=,9,jeyhoon,tehran,3300,55,59,1,4,5,False,True,True,False,35.689556,51.364041,2023-12-02T15:50:01.858659+03:30
_CKtlkGoRQk=,9,jeyhoon,tehran,5000,60,82,2,2,1,True,False,True,False,35.683435,51.363337,2023-12-02T15:50:01.941671+03:30
3MAkJfs_EYk=,9,dampezeshki,tehran,4000,60,66,1,9,1,False,False,True,False,35.690358,51.36025,2023-12-02T15:50:02.186883+03:30
qCicwk2NBLM=,9,jeyhoon,tehran,3200,64,50,1,8,4,True,True,True,False,35.689556,51.364041,2023-12-02T15:50:02.705268+03:30
2qu9ub6Nivc=,9,jeyhoon,tehran,3550,59,60,1,7,2,False,True,True,False,35.689556,51.364041,2023-12-02T15:50:02.781369+03:30
n1cNnAO0Vu4=,9,jeyhoon,tehran,2500,58,43,1,20,2,False,False,False,False,35.68932,51.36465,2023-12-02T15:50:02.980991+03:30
pwVr3FM~C3E=,9,dampezeshki,tehran,5000,71,70,2,10,4,True,True,True,False,35.690238,51.344625,2023-12-02T15:50:03.519988+03:30
8fu8WuBU4QI=,9,jeyhoon,tehran,4500,56,80,2,6,1,False,True,True,True,35.689556,51.364041,2023-12-02T15:50:03.566375+03:30
YfPhp9P6hvo=,9,jeyhoon,tehran,4200,64,65,2,15,2,False,True,False,False,35.694464,51.363861,2023-12-02T15:50:03.770135+03:30
DgfPPvpOiSs=,9,jeyhoon,tehran,5500,87,63,1,6,1,False,False,False,False,35.698737,51.363037,2023-12-02T15:50:04.380034+03:30
16vReq_u0WI=,9,jeyhoon,tehran,3500,58,60,1,6,2,True,True,True,False,35.801338,51.439816,2023-12-02T15:50:05.132202+03:30
lAN5luMjtzg=,9,navvab,tehran,4100,44,92,2,10,1,True,True,True,False,35.657136,51.380886,2023-12-02T15:50:05.472022+03:30
NqIqIqAgp5w=,9,dampezeshki,tehran,3200,58,55,1,14,2,True,True,False,False,35.692072,51.353875,2023-12-02T15:50:07.457489+03:30
vY0JyfSBgcw=,9,dampezeshki,tehran,4250,68,62,2,10,2,True,True,False,False,35.692604,51.359706,2023-12-02T15:50:07.497498+03:30
IweKsMWi8oo=,9,dampezeshki,tehran,3370,74,45,1,5,3,False,False,True,False,35.692313,51.345822,2023-12-02T15:50:07.684733+03:30
QRZjgN5xF50=,9,dampezeshki,tehran,4450,68,65,1,3,2,True,True,True,False,35.692604,51.359706,2023-12-02T15:50:11.606882+03:30
_nz1CwXdnTI=,9,dampezeshki,tehran,3350,68,49,1,5,4,True,False,True,False,35.6928,51.359582,2023-12-02T15:50:11.819895+03:30
W6E9OhdBMmI=,9,beryanak,tehran,2200,53,41,1,18,2,False,True,False,False,35.670979,51.377612,2023-12-02T15:50:12.897982+03:30
u3kMryJQtNQ=,9,navvab,tehran,5350,72,74,2,21,4,False,True,False,False,35.700157,51.378078,2023-12-02T15:50:12.946365+03:30
7Eig2FjYWr8=,9,navvab,tehran,3800,44,85,2,17,1,False,True,False,True,35.678106,51.376099,2023-12-02T15:50:14.217991+03:30
DWo5s3Y7ZKg=,9,navvab,tehran,2580,58,44,1,10,4,False,True,True,False,35.686156,51.376654,2023-12-02T15:50:16.610900+03:30
2_NzofpSDb8=,9,dampezeshki,tehran,3060,48,63,1,20,3,True,True,False,False,35.692576,51.360795,2023-12-02T15:50:17.053165+03:30
BowVJgnr~iU=,9,dampezeshki,tehran,4200,79,53,1,5,4,True,True,True,False,35.697328,51.371934,2023-12-02T15:50:17.231228+03:30
QgCl736HPoY=,9,dampezeshki,tehran,4000,66,60,1,1,4,False,False,True,False,35.691969,51.351919,2023-12-02T15:50:17.283313+03:30
haZjXFa9ROA=,9,dampezeshki,tehran,4330,64,67,2,5,4,True,True,True,False,35.692569,51.359627,2023-12-02T15:50:17.812632+03:30
HbInO6vC_vA=,9,navvab,tehran,3300,55,60,2,20,3,False,False,False,False,35.700157,51.378078,2023-12-02T15:50:20.315449+03:30
Bs6zDxh8cjc=,9,jey,tehran,8500,53,160,2,12,4,True,True,True,False,35.675937,51.346513,2023-12-02T15:50:20.350448+03:30
Yb6zAHlRcDk=,9,jeyhoon,tehran,4200,66,63,27,20,2,True,True,False,False,35.689556,51.364041,2023-12-02T15:50:20.958189+03:30
rSjIy_TJ0Xs=,9,jey,tehran,7850,87,90,2,7,2,True,False,True,False,35.695666,51.349106,2023-12-02T15:50:21.277455+03:30
RxGwapC~Fb4=,9,navvab,tehran,3300,55,60,2,20,3,False,False,False,False,35.700157,51.378078,2023-12-02T15:50:21.452604+03:30
Ytyy0el6I_Q=,9,simetri-jey,tehran,4500,56,80,2,2,4,True,True,True,False,35.678468,51.352498,2023-12-02T15:50:22.665681+03:30
AWTqUQ_1Yg0=,9,hashemi,tehran,3300,55,59,2,18,4,True,True,False,False,35.690163,51.367675,2023-12-02T15:50:22.862187+03:30
1yRkLydZlcY=,9,simetri-jey,tehran,5500,51,107,2,7,4,True,True,True,False,35.678468,51.352498,2023-12-02T15:50:24.014369+03:30
H~hOUGQghWk=,9,jeyhoon,tehran,3100,62,50,1,6,2,False,False,True,True,35.683462,51.365563,2023-12-02T15:50:24.975123+03:30
P4j2VhbylhA=,9,hashemi,tehran,3250,57,57,1,5,5,False,True,True,False,35.689556,51.364041,2023-12-02T15:50:25.401235+03:30
ONdy0_WAeiQ=,9,simetri-jey,tehran,5500,51,107,2,7,4,True,True,True,False,35.677418,51.353599,2023-12-02T15:50:25.440796+03:30
bysn_Cyhj8I=,9,hashemi,tehran,4250,70,60,2,1,1,False,True,True,False,35.689685,51.360917,2023-12-02T15:50:26.203529+03:30
I9mq7H_JlyA=,9,simetri-jey,tehran,5500,50,110,2,7,4,True,True,True,False,35.67742,51.353882,2023-12-02T15:50:26.808031+03:30
nMUc9ISHs9g=,9,jey,tehran,5300,67,78,2,16,1,True,True,False,False,35.692323,51.349493,2023-12-02T15:50:27.922377+03:30
59wLwDHGBcM=,9,azarbayjan,tehran,3200,50,64,1,21,4,False,True,False,False,35.696873,51.374087,2023-12-02T15:50:28.223248+03:30
5ICV2eAbheM=,9,jey,tehran,4500,54,82,2,5,2,False,True,True,False,35.674616,51.361909,2023-12-02T15:50:28.295411+03:30
RIAFf9Ux4RI=,9,qazvin,tehran,2250,40,56,1,18,4,True,True,False,False,35.662791,51.379036,2023-12-02T15:50:28.820766+03:30
tdtS2ATRDt0=,9,azarbayjan,tehran,3650,60,60,2,19,2,True,True,False,False,35.697328,51.371934,2023-12-02T15:50:29.411550+03:30
qYSjiSHIyJE=,9,hashemi,tehran,7500,85,88,2,7,3,True,True,True,False,35.689258,51.359736,2023-12-02T15:50:29.792632+03:30
02L_6nkq~os=,9,azarbayjan,tehran,3200,50,64,1,21,4,False,True,False,False,35.705,51.4216,2023-12-02T15:50:29.834636+03:30
spgT65ViJrk=,9,azarbayjan,tehran,7000,63,110,2,25,1,False,False,False,False,35.697328,51.371934,2023-12-02T15:50:29.904109+03:30
XHPXrPmyq4A=,9,qazvin,tehran,3300,62,53,1,19,1,True,True,False,False,35.678519,51.400779,2023-12-02T15:50:29.945123+03:30
F98gauh8c8s=,9,qazvin,tehran,3350,50,67,2,14,2,True,False,False,False,35.668204,51.372247,2023-12-02T15:50:30.481594+03:30
nXaEKHmbTGc=,9,azarbayjan,tehran,3200,52,61,1,18,4,False,True,False,False,35.697328,51.371934,2023-12-02T15:50:31.386786+03:30
dGHnj3vWejs=,9,qazvin,tehran,1950,55,35,1,20,1,False,True,False,False,35.668204,51.372247,2023-12-02T15:50:33.075796+03:30
wQorf2~Lp7g=,9,azarbayjan,tehran,3950,65,60,2,20,2,True,True,False,False,35.695874,51.374601,2023-12-02T15:50:33.208934+03:30
n~XOreW5J7c=,9,ostad-moein,tehran,8330,69,120,3,4,5,True,True,True,True,35.692313,51.345822,2023-12-02T15:50:33.257622+03:30
1mrLcB7Q6ys=,9,ostad-moein,tehran,6200,71,87,2,7,5,True,False,True,False,35.6977,51.351712,2023-12-02T15:50:34.081673+03:30
HrCbG0ZkGVE=,9,ostad-moein,tehran,7200,51,140,3,30,1,False,True,False,False,35.692313,51.345822,2023-12-02T15:50:34.131681+03:30
o1Mf8x3grps=,9,ostad-moein,tehran,4600,76,60,2,10,2,True,True,False,False,35.693761,51.348271,2023-12-02T15:50:34.391060+03:30
MXjM1rpAUq8=,9,qazvin,tehran,5391,59,90,2,1,5,True,False,True,False,35.668204,51.372247,2023-12-02T15:50:34.656865+03:30
kOdVA5OJbgo=,9,qazvin,tehran,1950,48,40,1,20,3,False,True,False,True,35.670937,51.379273,2023-12-02T15:50:34.703865+03:30
ftxSZo4SYgU=,11,amirbahador,tehran,4500,66,68,2,13,2,False,True,False,False,35.678519,51.400779,2023-12-02T15:50:34.750866+03:30
PSS9KFTuTiA=,9,azadi,tehran,2780,63,44,1,15,4,False,True,False,False,35.700357,51.372901,2023-12-02T15:50:34.797865+03:30
vMI0eyCZcp8=,9,ostad-moein,tehran,3500,54,64,2,12,2,False,True,False,False,35.692313,51.345822,2023-12-02T15:50:34.834865+03:30
XjeQkxDUOUQ=,9,karoon,tehran,3250,66,49,1,20,1,True,False,False,False,35.686522,51.36709,2023-12-02T15:50:34.883865+03:30
ixvDoah2lqk=,9,ostad-moein,tehran,7500,75,100,2,10,4,True,True,True,False,35.692313,51.345822,2023-12-02T15:50:36.141984+03:30
0JMs6Ux4lAQ=,9,ostad-moein,tehran,4600,57,80,2,6,1,True,False,True,False,35.692313,51.345822,2023-12-02T15:50:36.308504+03:30
2oFF42Kkua0=,9,karoon,tehran,3300,63,52,1,14,3,False,False,False,False,35.686522,51.36709,2023-12-02T15:50:36.374229+03:30
7tfO1b5z6Jo=,9,azadi,tehran,5500,43,127,2,28,3,False,True,False,False,35.701052,51.391539,2023-12-02T15:50:36.532379+03:30
NGuAOumsaGI=,9,qazvin,tehran,3800,52,73,2,17,2,True,True,False,False,35.676716,51.377743,2023-12-02T15:50:36.574177+03:30
x2RxMmSCLn4=,9,karoon,tehran,2630,58,45,1,23,1,False,True,False,False,35.686522,51.36709,2023-12-02T15:50:37.824029+03:30
2GG0RUXMljU=,9,karoon,tehran,4950,69,71,2,17,3,True,True,False,False,35.698066,51.365944,2023-12-02T15:50:38.132331+03:30
iMOlarJkopA=,9,ostad-moein,tehran,5100,85,60,1,6,1,True,True,True,False,35.693565,51.366599,2023-12-02T15:50:38.622305+03:30
bP2dF9I0alk=,9,azadi,tehran,5500,43,127,2,30,3,False,True,False,False,35.700357,51.372901,2023-12-02T15:50:38.799275+03:30
phXnN1EkjqY=,9,komeyl,tehran,3800,50,76,2,20,3,False,True,False,False,35.681003,51.368829,2023-12-02T15:50:41.787547+03:30
v8TMI6XtnRg=,11,darvazeh-shemiran,tehran,3980,75,53,2,5,3,True,True,True,False,35.698382,51.444083,2023-12-02T15:50:41.840668+03:30
oguKU~vFkj4=,11,darvazeh-shemiran,tehran,5600,62,90,2,9,1,False,False,True,False,35.698382,51.444083,2023-12-02T15:50:41.887472+03:30
boJ7nMPIQ8E=,9,khosh,tehran,3750,52,72,2,24,2,False,True,False,False,35.691086,51.371132,2023-12-02T15:50:42.132788+03:30
JpDtCJxpLSo=,9,khosh,tehran,3000,48,62,1,27,3,False,True,False,False,35.689732,51.373128,2023-12-02T15:50:42.073010+03:30
5_v6nqtG9sw=,9,khosh,tehran,3100,65,47,1,15,1,False,True,True,True,35.69548,51.405011,2023-12-02T15:50:42.180785+03:30
